                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.77952,                0.48203,                0.10647,                0.63305,                0.49745,                0.51418,                 0.3157,                0.56996,                0.58599,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    322,                0.78941,                0.48081,                0.10893,                0.63274,                0.49857,                 0.5141,                0.31553,                0.57007,                0.58578,                0.06139,                 0.0001,                 0.0001,                 0.0001
                    323,                0.79932,                0.47889,                0.11245,                  0.636,                0.49698,                0.51444,                0.31595,                0.57019,                0.58606,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    324,                0.79302,                0.47874,                0.10914,                0.63508,                0.49614,                0.51418,                0.31585,                0.57018,                0.58602,                0.06153,                 0.0001,                 0.0001,                 0.0001
                    325,                0.78355,                0.48129,                0.10642,                  0.636,                0.49632,                0.51454,                0.31638,                0.57013,                 0.5863,                0.06139,                 0.0001,                 0.0001,                 0.0001
                    326,                0.79446,                0.47877,                0.11108,                0.63163,                0.49798,                0.51436,                0.31611,                0.57023,                 0.5865,                0.06148,                 0.0001,                 0.0001,                 0.0001
                    327,                 0.7786,                0.48053,                0.10846,                0.63043,                0.49809,                0.51427,                0.31621,                0.56985,                0.58687,                0.06138,                 0.0001,                 0.0001,                 0.0001
                    328,                0.78477,                0.47941,                0.10887,                0.63234,                0.49902,                0.51407,                0.31591,                0.56949,                0.58723,                0.06103,                 0.0001,                 0.0001,                 0.0001
                    329,                0.78712,                0.48118,                0.10975,                0.63234,                0.50188,                0.51449,                0.31613,                0.56996,                0.58714,                0.06131,                 0.0001,                 0.0001,                 0.0001
                    330,                0.78301,                0.48048,                0.10731,                0.63206,                0.50033,                0.51412,                0.31585,                0.57004,                0.58733,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    331,                0.78076,                0.47933,                0.10664,                 0.6294,                0.50042,                 0.5138,                0.31605,                 0.5701,                0.58716,                0.06131,                 0.0001,                 0.0001,                 0.0001
                    332,                0.78734,                 0.4796,                0.10906,                0.63357,                0.49739,                0.51368,                0.31599,                0.56964,                0.58738,                0.06119,                 0.0001,                 0.0001,                 0.0001
                    333,                0.78049,                0.48178,                0.10924,                0.63758,                0.49631,                0.51408,                0.31624,                0.56904,                0.58784,                0.06114,                 0.0001,                 0.0001,                 0.0001
                    334,                0.78762,                0.47944,                0.10902,                0.63885,                0.49482,                0.51347,                 0.3157,                0.56907,                0.58759,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    335,                0.78368,                0.47954,                0.10758,                0.63865,                0.49283,                0.51267,                0.31538,                0.56894,                0.58785,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    336,                0.78823,                0.47961,                0.10759,                0.63868,                0.49303,                0.51206,                0.31494,                0.56835,                0.58832,                0.06084,                 0.0001,                 0.0001,                 0.0001
                    337,                0.78598,                 0.4779,                0.10561,                0.63809,                 0.4919,                0.51255,                0.31513,                0.56836,                0.58816,                0.06085,                 0.0001,                 0.0001,                 0.0001
                    338,                0.78206,                  0.478,                0.10725,                0.63731,                0.49361,                0.51204,                0.31485,                0.56871,                0.58826,                0.06117,                 0.0001,                 0.0001,                 0.0001
                    339,                0.78988,                0.47769,                0.11057,                0.63576,                0.49498,                0.51197,                0.31487,                 0.5686,                0.58828,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    340,                0.79462,                0.47643,                0.11048,                0.63401,                0.49526,                0.51191,                0.31476,                0.56832,                0.58894,                 0.0613,                 0.0001,                 0.0001,                 0.0001
                    341,                0.78149,                0.48054,                0.10867,                0.63515,                0.49685,                0.51354,                0.31556,                0.56892,                0.58848,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    342,                0.78043,                0.47903,                 0.1084,                0.63797,                0.49658,                0.51436,                0.31611,                0.56948,                0.58812,                0.06173,                 0.0001,                 0.0001,                 0.0001
                    343,                0.78984,                0.47584,                0.10888,                0.63765,                0.49519,                0.51308,                0.31579,                0.56964,                0.58823,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    344,                0.78041,                0.47861,                0.10629,                0.63514,                0.49438,                0.51265,                0.31552,                0.56963,                0.58841,                0.06176,                 0.0001,                 0.0001,                 0.0001
                    345,                0.78105,                0.47797,                0.10909,                0.62885,                0.49845,                0.51263,                0.31589,                0.56918,                0.58908,                0.06153,                 0.0001,                 0.0001,                 0.0001
                    346,                0.78022,                 0.4779,                0.10615,                0.62907,                0.49852,                0.51295,                0.31579,                0.56922,                0.58894,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    347,                0.78478,                0.47822,                0.10782,                0.62758,                0.49971,                 0.5134,                0.31604,                0.56937,                0.58853,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    348,                0.78493,                0.47481,                0.10874,                0.62722,                0.50076,                0.51397,                0.31638,                0.56857,                0.58915,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    349,                0.77989,                0.47677,                0.10896,                0.63083,                0.50011,                0.51439,                0.31644,                0.56883,                0.58926,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    350,                0.78228,                0.47646,                0.10894,                0.62947,                0.49972,                0.51414,                0.31644,                0.56923,                0.58927,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    351,                0.77922,                0.47472,                0.10634,                 0.6363,                0.49737,                0.51456,                0.31663,                0.56983,                0.58881,                0.06168,                 0.0001,                 0.0001,                 0.0001
                    352,                0.77211,                0.47804,                0.10368,                0.63505,                0.49573,                0.51333,                0.31602,                0.57026,                0.58901,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    353,                0.78347,                0.47622,                0.10679,                0.63703,                0.49602,                 0.5138,                0.31621,                0.57016,                0.58908,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    354,                0.78601,                 0.4753,                0.10933,                0.63402,                0.49689,                0.51385,                0.31619,                0.57105,                0.58849,                0.06195,                 0.0001,                 0.0001,                 0.0001
                    355,                0.77289,                0.47874,                  0.105,                0.62784,                0.50016,                0.51476,                0.31657,                0.57129,                0.58842,                0.06207,                 0.0001,                 0.0001,                 0.0001
                    356,                0.77989,                0.47804,                0.10791,                0.62828,                0.49996,                0.51575,                0.31722,                0.57116,                0.58877,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    357,                0.77576,                0.47746,                0.10543,                0.63464,                0.49688,                0.51541,                0.31722,                0.57119,                0.58872,                0.06224,                 0.0001,                 0.0001,                 0.0001
                    358,                0.76851,                0.47976,                0.10282,                0.62859,                0.49963,                0.51469,                 0.3164,                 0.5707,                0.58911,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    359,                0.77675,                0.47839,                0.10728,                0.63417,                 0.4969,                0.51455,                0.31639,                0.57059,                0.58911,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    360,                0.77032,                0.47862,                0.10635,                0.63531,                0.49578,                0.51452,                0.31642,                0.57028,                 0.5894,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    361,                0.77279,                0.47816,                0.10593,                0.63122,                0.49713,                0.51482,                0.31676,                0.56999,                0.58947,                0.06207,                 0.0001,                 0.0001,                 0.0001
                    362,                0.77004,                0.47782,                0.10513,                0.63058,                0.49728,                0.51487,                0.31668,                0.56945,                0.59009,                0.06195,                 0.0001,                 0.0001,                 0.0001
                    363,                0.77305,                0.47701,                0.10472,                0.63458,                0.49573,                0.51459,                0.31646,                0.56914,                0.59043,                0.06181,                 0.0001,                 0.0001,                 0.0001
                    364,                0.77432,                0.47617,                0.10655,                0.63541,                0.49685,                0.51479,                0.31667,                0.56964,                0.59013,                0.06197,                 0.0001,                 0.0001,                 0.0001
                    365,                0.77576,                0.47568,                0.10649,                0.63423,                0.49809,                0.51478,                0.31689,                0.56955,                 0.5903,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    366,                0.78226,                0.47496,                0.10727,                0.63317,                0.49836,                0.51513,                0.31712,                0.56914,                0.59089,                0.06207,                 0.0001,                 0.0001,                 0.0001
                    367,                0.77683,                 0.4767,                 0.1068,                0.62943,                0.50122,                0.51545,                0.31743,                0.56899,                0.59095,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    368,                0.77849,                0.47452,                0.10754,                0.63129,                0.50175,                0.51569,                 0.3179,                0.56899,                  0.591,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    369,                0.78366,                0.47726,                0.10922,                0.62887,                 0.5023,                0.51567,                0.31794,                0.56956,                0.59036,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    370,                0.76992,                0.47607,                0.10625,                0.63069,                0.50215,                0.51591,                0.31805,                0.56964,                 0.5901,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    371,                0.76565,                0.47791,                 0.1022,                 0.6355,                0.49996,                0.51705,                0.31906,                0.56937,                0.59037,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    372,                0.77345,                0.47654,                0.10834,                0.63663,                0.49815,                0.51711,                0.31913,                0.56955,                0.59028,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    373,                0.77693,                0.47469,                0.10632,                 0.6351,                0.49792,                0.51629,                0.31883,                0.56997,                0.59015,                0.06231,                 0.0001,                 0.0001,                 0.0001
                    374,                0.78437,                0.47465,                0.10849,                0.63376,                0.49832,                0.51614,                0.31838,                0.57023,                0.59011,                0.06245,                 0.0001,                 0.0001,                 0.0001
                    375,                 0.7761,                0.47422,                0.10606,                0.62977,                 0.5007,                0.51662,                0.31867,                0.56995,                0.59053,                 0.0624,                 0.0001,                 0.0001,                 0.0001
                    376,                0.77796,                0.47548,                0.10961,                0.63209,                0.50098,                0.51772,                0.31914,                   0.57,                0.59066,                0.06234,                 0.0001,                 0.0001,                 0.0001
                    377,                0.78392,                0.47383,                0.10897,                 0.6304,                0.50237,                0.51671,                0.31876,                0.57047,                0.59033,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    378,                0.77008,                0.47514,                0.10482,                0.63045,                0.50135,                0.51675,                0.31872,                0.57017,                0.59084,                 0.0623,                 0.0001,                 0.0001,                 0.0001
                    379,                0.76855,                0.47654,                0.10443,                0.63377,                0.50116,                0.51698,                0.31867,                0.57048,                0.59045,                0.06223,                 0.0001,                 0.0001,                 0.0001
                    380,                0.77078,                0.47523,                0.10574,                0.63319,                0.50283,                0.51814,                0.31918,                0.57029,                0.59058,                0.06234,                 0.0001,                 0.0001,                 0.0001
                    381,                 0.7708,                0.47501,                0.10414,                0.63344,                0.50193,                0.51729,                0.31908,                0.57022,                0.59101,                0.06236,                 0.0001,                 0.0001,                 0.0001
                    382,                0.76308,                0.47544,                0.10424,                0.63524,                0.50314,                0.51807,                0.31937,                0.57042,                0.59048,                0.06254,                 0.0001,                 0.0001,                 0.0001
                    383,                0.77964,                0.47218,                0.10868,                0.63511,                0.50064,                0.51749,                0.31878,                 0.5708,                 0.5903,                0.06273,                 0.0001,                 0.0001,                 0.0001
                    384,                0.77408,                0.47315,                0.10508,                0.63409,                 0.5041,                0.51734,                0.31883,                0.57067,                0.59046,                 0.0626,                 0.0001,                 0.0001,                 0.0001
                    385,                0.75519,                0.47499,                0.10205,                0.63556,                0.50287,                0.51762,                0.31896,                0.57117,                0.59044,                0.06296,                 0.0001,                 0.0001,                 0.0001
                    386,                0.76518,                0.47331,                0.10413,                 0.6363,                0.49991,                0.51792,                 0.3184,                0.57112,                0.59072,                0.06289,                 0.0001,                 0.0001,                 0.0001
                    387,                 0.7825,                0.47293,                0.10838,                0.63573,                0.50097,                0.51791,                0.31857,                0.57052,                0.59112,                0.06253,                 0.0001,                 0.0001,                 0.0001
                    388,                0.77145,                0.47448,                0.10436,                0.63365,                0.50099,                0.51724,                0.31855,                0.57039,                0.59176,                0.06245,                 0.0001,                 0.0001,                 0.0001
                    389,                0.77141,                0.47502,                0.10374,                0.63209,                0.49891,                0.51627,                0.31786,                 0.5706,                0.59139,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    390,                  0.772,                0.47486,                0.10629,                0.63525,                0.49898,                0.51604,                0.31754,                0.57023,                0.59198,                0.06229,                 0.0001,                 0.0001,                 0.0001
                    391,                0.76771,                0.47222,                0.10274,                0.63578,                0.49942,                  0.516,                 0.3177,                0.57048,                0.59186,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    392,                0.76539,                0.47562,                0.10335,                0.63442,                0.49931,                0.51601,                0.31746,                 0.5708,                 0.5916,                0.06258,                 0.0001,                 0.0001,                 0.0001
                    393,                0.77719,                0.47352,                0.10641,                0.63557,                0.49955,                 0.5166,                0.31775,                0.57008,                0.59197,                0.06244,                 0.0001,                 0.0001,                 0.0001
                    394,                0.76717,                0.47564,                0.10358,                0.63673,                0.49839,                0.51625,                 0.3175,                0.57002,                0.59182,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    395,                0.77701,                0.47219,                0.10582,                0.63426,                 0.5007,                0.51618,                0.31739,                0.57041,                0.59166,                0.06249,                 0.0001,                 0.0001,                 0.0001
                    396,                0.77307,                0.47318,                0.10389,                0.63296,                0.50052,                0.51588,                0.31737,                0.57008,                0.59182,                0.06227,                 0.0001,                 0.0001,                 0.0001
                    397,                0.76678,                0.47525,                0.10333,                0.63377,                0.49948,                0.51548,                0.31694,                0.56996,                0.59197,                0.06229,                 0.0001,                 0.0001,                 0.0001
                    398,                0.77821,                0.47264,                0.10764,                 0.6337,                0.50213,                0.51623,                 0.3173,                0.56947,                0.59251,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    399,                0.76493,                0.47342,                0.10426,                0.63494,                0.50079,                0.51572,                0.31688,                0.56959,                0.59242,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    400,                0.77442,                0.47254,                0.10614,                0.63625,                0.49979,                0.51654,                0.31739,                0.56962,                0.59258,                0.06223,                 0.0001,                 0.0001,                 0.0001
