                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.77705,                0.47573,                0.10537,                0.63681,                0.49582,                0.51614,                  0.322,                 0.5643,                0.57473,                0.05981,                 0.0001,                 0.0001,                 0.0001
                    322,                 0.7822,                0.47663,                0.10663,                0.63957,                0.49416,                 0.5155,                0.32136,                0.56438,                0.57486,                0.05986,                 0.0001,                 0.0001,                 0.0001
                    323,                0.78059,                0.47527,                0.10758,                0.64126,                0.49364,                0.51538,                0.32186,                 0.5648,                0.57474,                0.05994,                 0.0001,                 0.0001,                 0.0001
                    324,                0.77179,                0.47838,                0.10457,                0.64035,                0.49413,                 0.5144,                0.32138,                0.56512,                0.57465,                0.06005,                 0.0001,                 0.0001,                 0.0001
                    325,                0.76621,                0.47666,                0.10476,                0.63933,                0.49504,                0.51442,                0.32129,                0.56547,                0.57424,                0.06024,                 0.0001,                 0.0001,                 0.0001
                    326,                0.77566,                0.47465,                0.10626,                0.63995,                0.49535,                0.51529,                0.32161,                0.56498,                0.57473,                0.06018,                 0.0001,                 0.0001,                 0.0001
                    327,                0.78856,                 0.4736,                0.11083,                0.64245,                0.49499,                0.51617,                0.32233,                0.56398,                0.57528,                0.05962,                 0.0001,                 0.0001,                 0.0001
                    328,                0.77507,                0.47589,                0.10618,                0.64492,                0.49319,                0.51618,                0.32196,                0.56407,                0.57522,                0.05979,                 0.0001,                 0.0001,                 0.0001
                    329,                0.77645,                0.47556,                0.10576,                0.64519,                 0.4934,                0.51571,                0.32167,                0.56441,                0.57473,                0.06002,                 0.0001,                 0.0001,                 0.0001
                    330,                0.78199,                0.47562,                0.10808,                0.64044,                0.49593,                0.51644,                0.32178,                0.56408,                0.57443,                0.06024,                 0.0001,                 0.0001,                 0.0001
                    331,                0.77596,                0.47416,                 0.1052,                0.63483,                0.49931,                0.51629,                0.32139,                0.56426,                 0.5746,                0.06011,                 0.0001,                 0.0001,                 0.0001
                    332,                0.77302,                0.47596,                0.10544,                0.63719,                0.49706,                0.51535,                0.32127,                0.56434,                0.57446,                0.06016,                 0.0001,                 0.0001,                 0.0001
                    333,                0.75491,                0.47246,                0.10208,                0.63736,                0.49708,                0.51555,                0.32145,                0.56433,                0.57516,                0.06003,                 0.0001,                 0.0001,                 0.0001
                    334,                0.77117,                0.47152,                0.10552,                0.63919,                0.49657,                0.51564,                0.32121,                 0.5641,                 0.5755,                0.06017,                 0.0001,                 0.0001,                 0.0001
                    335,                0.78683,                0.47115,                0.10966,                0.63993,                0.49577,                0.51522,                0.32079,                0.56454,                0.57546,                0.06025,                 0.0001,                 0.0001,                 0.0001
                    336,                0.77636,                0.47398,                0.10619,                0.63852,                0.49541,                0.51427,                0.31979,                0.56527,                0.57544,                0.06036,                 0.0001,                 0.0001,                 0.0001
