                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.76007,                  0.472,                0.10637,                0.63739,                0.49344,                0.51292,                0.31764,                0.55233,                0.57329,                0.06277,                 0.0001,                 0.0001,                 0.0001
                    322,                0.76345,                0.47289,                  0.108,                0.63859,                0.49271,                0.51231,                0.31716,                 0.5516,                0.57411,                0.06262,                 0.0001,                 0.0001,                 0.0001
                    323,                0.76602,                 0.4704,                 0.1099,                0.63285,                0.49513,                 0.5127,                0.31735,                0.55123,                0.57415,                0.06234,                 0.0001,                 0.0001,                 0.0001
                    324,                 0.7561,                0.47445,                0.10592,                0.63043,                0.49433,                0.51217,                0.31642,                0.55132,                0.57456,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    325,                0.77056,                0.46986,                0.11224,                0.62912,                0.49682,                0.51282,                0.31709,                0.55166,                0.57412,                0.06247,                 0.0001,                 0.0001,                 0.0001
                    326,                0.76496,                0.47121,                 0.1088,                0.62809,                0.49647,                0.51302,                0.31662,                0.55109,                0.57479,                0.06235,                 0.0001,                 0.0001,                 0.0001
                    327,                0.76056,                0.47309,                0.11028,                0.63159,                 0.4929,                0.51261,                0.31629,                0.55043,                0.57507,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    328,                0.76699,                 0.4719,                0.11021,                0.63223,                0.49496,                0.51411,                0.31721,                0.55017,                 0.5752,                0.06201,                 0.0001,                 0.0001,                 0.0001
                    329,                0.77236,                0.46751,                0.11036,                0.63341,                0.49322,                0.51295,                0.31642,                0.55076,                0.57512,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    330,                0.76287,                0.46935,                0.10995,                0.63381,                0.49361,                0.51329,                0.31644,                0.55059,                0.57518,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    331,                0.76085,                0.47044,                0.10815,                0.63836,                0.49222,                0.51347,                0.31626,                0.55002,                0.57562,                0.06182,                 0.0001,                 0.0001,                 0.0001
                    332,                0.75296,                0.47196,                0.10547,                0.63577,                0.49259,                0.51298,                0.31625,                0.54996,                0.57569,                0.06183,                 0.0001,                 0.0001,                 0.0001
                    333,                0.77074,                0.46814,                  0.111,                0.63545,                0.49326,                0.51211,                0.31557,                0.54995,                0.57582,                0.06154,                 0.0001,                 0.0001,                 0.0001
                    334,                0.75957,                0.47093,                0.10906,                0.63357,                0.49408,                0.51182,                0.31552,                 0.5499,                0.57557,                 0.0617,                 0.0001,                 0.0001,                 0.0001
                    335,                0.76081,                0.47109,                0.10776,                0.62933,                0.49563,                0.51105,                0.31461,                0.55001,                0.57519,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    336,                0.75119,                0.47455,                0.10554,                0.62992,                0.49712,                0.51193,                0.31534,                0.54992,                0.57525,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    337,                0.76858,                0.46822,                 0.1108,                0.62793,                0.49638,                0.51127,                0.31496,                0.55015,                0.57492,                0.06166,                 0.0001,                 0.0001,                 0.0001
                    338,                0.75988,                0.47125,                0.10793,                0.62849,                 0.4978,                0.51203,                0.31543,                 0.5504,                0.57547,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    339,                0.75622,                 0.4703,                0.10584,                0.62933,                0.49709,                0.51177,                0.31506,                0.55019,                 0.5758,                 0.0618,                 0.0001,                 0.0001,                 0.0001
                    340,                0.76186,                0.46959,                0.10849,                0.62936,                0.49739,                0.51193,                0.31513,                0.54962,                0.57627,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    341,                0.75957,                0.46913,                0.10787,                0.62902,                0.49536,                0.51172,                0.31518,                0.54987,                0.57626,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    342,                  0.763,                0.46916,                0.10871,                0.62885,                0.49821,                0.51322,                0.31583,                0.54985,                0.57653,                0.06179,                 0.0001,                 0.0001,                 0.0001
                    343,                0.76537,                0.46831,                0.11219,                0.62865,                0.49733,                  0.514,                0.31647,                0.54975,                0.57615,                0.06183,                 0.0001,                 0.0001,                 0.0001
                    344,                0.76061,                0.46894,                0.10852,                0.63103,                 0.4963,                0.51362,                 0.3168,                0.55023,                0.57596,                0.06197,                 0.0001,                 0.0001,                 0.0001
                    345,                0.76754,                0.46607,                0.11313,                0.63232,                 0.4942,                0.51331,                0.31706,                0.55005,                0.57611,                0.06191,                 0.0001,                 0.0001,                 0.0001
                    346,                0.75522,                0.46958,                0.10795,                0.63768,                0.49396,                0.51405,                0.31718,                0.54995,                0.57626,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    347,                 0.7597,                0.46712,                0.10789,                0.63678,                0.49492,                0.51431,                 0.3171,                0.54984,                 0.5765,                0.06189,                 0.0001,                 0.0001,                 0.0001
                    348,                0.75324,                0.47065,                0.10609,                0.63424,                0.49751,                0.51495,                0.31758,                0.54967,                0.57672,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    349,                0.75631,                0.46875,                0.10772,                0.63613,                0.49594,                0.51352,                0.31686,                0.54901,                0.57743,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    350,                0.76438,                0.46903,                 0.1078,                0.64154,                0.49204,                0.51346,                0.31658,                0.54882,                0.57743,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    351,                0.74279,                 0.4709,                0.10231,                0.64165,                0.49284,                0.51357,                0.31629,                0.54869,                0.57749,                0.06164,                 0.0001,                 0.0001,                 0.0001
                    352,                0.75841,                0.46741,                0.10895,                0.64053,                0.49241,                0.51305,                0.31582,                0.54825,                0.57766,                0.06169,                 0.0001,                 0.0001,                 0.0001
                    353,                0.74598,                0.47044,                0.10333,                0.64249,                0.49314,                0.51345,                0.31589,                0.54825,                0.57778,                0.06148,                 0.0001,                 0.0001,                 0.0001
                    354,                0.75737,                0.46694,                0.10589,                0.64253,                0.49306,                0.51299,                 0.3159,                 0.5482,                0.57752,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    355,                 0.7602,                0.46628,                0.10782,                0.64465,                0.49113,                0.51284,                0.31579,                0.54851,                0.57702,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    356,                0.75805,                0.46832,                0.10728,                0.64752,                 0.4901,                0.51278,                0.31562,                0.54844,                0.57688,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    357,                0.75262,                0.46953,                0.10858,                0.64044,                0.49407,                0.51217,                0.31551,                0.54922,                0.57627,                0.06178,                 0.0001,                 0.0001,                 0.0001
                    358,                0.74412,                0.47092,                0.10522,                0.64003,                0.49431,                0.51238,                0.31537,                0.54972,                 0.5762,                0.06182,                 0.0001,                 0.0001,                 0.0001
                    359,                0.75669,                0.46691,                0.10825,                0.63803,                0.49415,                 0.5125,                0.31568,                0.55014,                 0.5763,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    360,                0.75024,                0.46759,                0.10569,                0.63453,                0.49651,                0.51287,                0.31599,                0.54982,                0.57644,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    361,                0.74596,                0.46882,                0.10645,                  0.636,                0.49423,                 0.5128,                0.31593,                0.54995,                0.57653,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    362,                0.75584,                0.46819,                0.10957,                0.63836,                0.49253,                0.51293,                0.31606,                0.54962,                0.57668,                0.06184,                 0.0001,                 0.0001,                 0.0001
                    363,                0.75674,                0.46558,                0.10761,                0.63443,                0.49668,                0.51396,                0.31666,                0.55009,                0.57569,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    364,                 0.7549,                 0.4692,                0.10742,                0.63589,                0.49601,                0.51399,                0.31632,                0.55007,                0.57653,                0.06195,                 0.0001,                 0.0001,                 0.0001
                    365,                0.74548,                0.47071,                0.10574,                0.63868,                0.49413,                 0.5136,                0.31616,                0.55029,                0.57655,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    366,                0.75246,                0.46806,                0.10709,                 0.6365,                0.49606,                 0.5136,                 0.3161,                0.55098,                 0.5764,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    367,                0.74418,                0.47115,                0.10614,                0.63632,                0.49495,                0.51281,                 0.3154,                0.55087,                0.57641,                0.06228,                 0.0001,                 0.0001,                 0.0001
                    368,                 0.7429,                0.46905,                0.10428,                0.63858,                0.49453,                0.51333,                0.31583,                0.55068,                0.57618,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    369,                0.74884,                0.46799,                 0.1059,                0.63649,                0.49494,                0.51338,                0.31557,                0.55044,                0.57636,                0.06205,                 0.0001,                 0.0001,                 0.0001
                    370,                0.75315,                0.46707,                0.10622,                 0.6348,                0.49718,                0.51387,                0.31542,                0.55067,                0.57674,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    371,                0.75617,                0.46689,                0.10717,                0.63405,                0.49822,                0.51398,                0.31552,                0.55079,                0.57715,                0.06197,                 0.0001,                 0.0001,                 0.0001
                    372,                0.75147,                0.46722,                0.10777,                0.63196,                0.50042,                0.51362,                 0.3151,                0.55006,                0.57763,                0.06176,                 0.0001,                 0.0001,                 0.0001
                    373,                0.75695,                0.46663,                0.10701,                0.63643,                 0.4967,                0.51297,                 0.3147,                0.55016,                0.57779,                0.06188,                 0.0001,                 0.0001,                 0.0001
                    374,                0.74706,                0.46743,                0.10726,                0.63595,                0.49677,                0.51297,                0.31451,                0.55072,                0.57756,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    375,                0.75045,                0.46613,                0.10815,                0.63731,                0.49572,                0.51299,                0.31505,                0.55022,                 0.5781,                 0.0619,                 0.0001,                 0.0001,                 0.0001
                    376,                0.75164,                 0.4678,                0.10679,                0.63212,                0.49742,                 0.5119,                0.31454,                0.55028,                0.57841,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    377,                0.75514,                0.46473,                0.10654,                0.63456,                0.49554,                0.51219,                0.31482,                0.55102,                0.57797,                0.06235,                 0.0001,                 0.0001,                 0.0001
                    378,                0.74846,                0.46549,                0.10535,                0.63436,                0.49505,                0.51242,                0.31513,                0.55095,                0.57833,                0.06222,                 0.0001,                 0.0001,                 0.0001
                    379,                0.75201,                0.46576,                 0.1063,                0.63578,                0.49439,                 0.5122,                0.31483,                0.55044,                0.57855,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    380,                0.74973,                0.46612,                0.10629,                 0.6329,                0.49616,                0.51177,                 0.3148,                0.55057,                0.57826,                0.06214,                 0.0001,                 0.0001,                 0.0001
                    381,                0.75756,                0.46618,                0.10674,                0.63834,                0.49294,                0.51222,                0.31509,                0.55059,                0.57832,                0.06217,                 0.0001,                 0.0001,                 0.0001
                    382,                0.75261,                0.46589,                0.10678,                0.63458,                0.49557,                0.51205,                0.31484,                0.55038,                0.57852,                0.06222,                 0.0001,                 0.0001,                 0.0001
                    383,                0.76133,                0.46419,                0.10922,                0.63861,                0.49376,                0.51242,                0.31501,                0.55008,                0.57878,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    384,                0.74468,                0.46662,                0.10504,                0.64075,                0.49308,                0.51228,                0.31504,                0.55093,                0.57848,                0.06226,                 0.0001,                 0.0001,                 0.0001
                    385,                 0.7448,                0.46627,                0.10542,                0.63595,                0.49509,                0.51247,                0.31531,                0.55086,                0.57826,                0.06247,                 0.0001,                 0.0001,                 0.0001
                    386,                0.74493,                0.46651,                0.10425,                0.63795,                0.49339,                0.51196,                0.31476,                0.55174,                0.57805,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    387,                0.74789,                0.46634,                0.10556,                0.64019,                 0.4912,                0.51164,                0.31452,                0.55132,                0.57821,                0.06246,                 0.0001,                 0.0001,                 0.0001
                    388,                0.75114,                0.46585,                0.10725,                0.63936,                0.49171,                0.51176,                0.31478,                0.55116,                0.57886,                0.06249,                 0.0001,                 0.0001,                 0.0001
